"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day7 post-infection vs control Lung tissue experiments from ten independent studies (GSE40824, GSE40827, GSE49262, GSE49263, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE68820) and two strains (SARS-CoV MA15, icSARS-CoV). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day7 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."""		
		
Gene	Specificity	Score Ave
Incenp	11 out of 11	65.75949465
Kcnn4	11 out of 11	65.88239598
Ido1	9 out of 11	65.89473301
Hells	11 out of 11	65.93382455
Gen1	11 out of 11	65.93497514
Zap70	11 out of 11	65.98766569
Stat1	11 out of 11	66.07231795
Tyms-ps	11 out of 11	66.29668478
Sla2	11 out of 11	66.38963106
4632434I11Rik	11 out of 11	66.39335812
Saa-ps	8 out of 11	66.62226717
Eme1	11 out of 11	66.62244614
Ifi44	11 out of 11	66.76801827
Ccl5	10 out of 11	66.78477468
Gpr84	9 out of 11	66.88455446
D14Ertd668e	11 out of 11	66.9021957
Espl1	11 out of 11	66.92031248
Slc37a2	10 out of 11	66.93620895
Bub1b	11 out of 11	67.21672682
Cd28	11 out of 11	67.28834092
Ms4a14	10 out of 11	67.3179497
Hmgb2	11 out of 11	67.51631591
Ifit2	10 out of 11	67.56906322
Timeless	11 out of 11	67.78555012
Slfn10-ps	11 out of 11	67.937225
Slfn9	11 out of 11	68.05516347
Rgs16	11 out of 11	68.1099239
Chaf1b	11 out of 11	68.12120078
Rad54b	11 out of 11	68.2144244
Iqgap3	9 out of 11	68.2331061
Trav16d-dv11	11 out of 11	68.43404718
Gpr171	11 out of 11	68.51494003
Tyms	11 out of 11	68.52325486
Klrc3	11 out of 11	68.81952172
Ankle1	11 out of 11	68.84254652
Apol9b	11 out of 11	68.8620496
Il18bp	9 out of 11	68.91745385
Insl6	11 out of 11	68.91814309
Aoah	11 out of 11	68.95632318
Slamf7	11 out of 11	69.04175572
C330027C09Rik	11 out of 11	69.06237986
C1qc	10 out of 11	69.09179307
Timp1	9 out of 11	69.14525472
Ms4a4c	11 out of 11	69.1656614
Lpxn	11 out of 11	69.29430237
Camk4	11 out of 11	69.31749107
Crtam	11 out of 11	69.36192493
Klrk1	11 out of 11	69.48528778
Mad2l1	11 out of 11	69.52030729
Ube2t	11 out of 11	69.54007184
Gsg2	11 out of 11	69.57460751
Apitd1	11 out of 11	69.6221207
Gins2	11 out of 11	69.62808479
Trem2	10 out of 11	69.72489685
Smc2	11 out of 11	69.79524151
Ms4a6c	10 out of 11	69.83248979
Cks1b	11 out of 11	70.20873702
Mthfd2	11 out of 11	70.26277209
Ncapd2	11 out of 11	70.27565184
Gm4955	11 out of 11	70.28522088
Ifi204	11 out of 11	70.30831752
Ptpn22	11 out of 11	70.47684627
Lair1	11 out of 11	70.5403182
2700099C18Rik	11 out of 11	70.56980357
Oip5	11 out of 11	70.69058641
Pglyrp2	11 out of 11	70.69367328
2610318N02Rik	11 out of 11	70.74077631
AJ249821	11 out of 11	70.87404485
C1qa	10 out of 11	71.0088514
Ndc80	11 out of 11	71.10577194
2810417H13Rik	11 out of 11	71.12810799
Oas2	11 out of 11	71.13603607
Cenpi	11 out of 11	71.14092358
Pycard	11 out of 11	71.16373615
Tbx21	10 out of 11	71.20328965
2010317E24Rik	11 out of 11	71.22521887
Fasl	11 out of 11	71.28480363
Apod	11 out of 11	71.32502707
Troap	11 out of 11	71.39001941
Cxcl13	10 out of 11	71.94834212
Ccnf	11 out of 11	71.95281706
Dnase1l3	11 out of 11	71.97184784
Fcgr4	10 out of 11	72.11645673
Traip	11 out of 11	72.31821841
E2f7	11 out of 11	72.37553872
Gpr65	11 out of 11	72.41990599
Kif20b	11 out of 11	72.47655303
Lag3	11 out of 11	72.6875016
Acsbg1	11 out of 11	72.86297395
Nsl1	11 out of 11	72.95864815
Ubash3a	11 out of 11	72.97591485
Dusp2	11 out of 11	72.98441251
AI607873	11 out of 11	73.03672241
Tnf	11 out of 11	73.25888323
A_52_P25932	11 out of 11	73.34488892
C1qb	10 out of 11	73.49069084
Brip1	11 out of 11	73.58719453
Bub1	11 out of 11	73.76376819
Tnc	10 out of 11	73.78179288
Kif15	11 out of 11	73.92554342
Ncapg2	11 out of 11	73.98652193
Kif23	11 out of 11	74.02030063
Gbp6	10 out of 11	74.02876924
Cst7	11 out of 11	74.07582491
ENSMUSG00000076490	11 out of 11	74.16783074
Fam83d	11 out of 11	74.17216563
Clspn	11 out of 11	74.256025
C3ar1	10 out of 11	74.37440438
Rgs1	10 out of 11	74.4305942
Cks2	11 out of 11	74.58315879
Cenpw	11 out of 11	74.89328646
Cenpa	11 out of 11	74.91283949
Slamf8	11 out of 11	75.54418553
Pole	11 out of 11	75.59625708
Cfb	10 out of 11	75.60543572
Hist1h1a	11 out of 11	75.64720838
Kifc5b	11 out of 11	75.74061067
Mis18bp1	11 out of 11	75.8040127
Kif4	11 out of 11	75.83187828
Dscc1	11 out of 11	75.90514111
Kntc1	11 out of 11	75.92261075
Brca1	11 out of 11	75.9410191
Cd5	11 out of 11	76.01885613
Mcm5	11 out of 11	76.07808353
Gatm	10 out of 11	76.10061463
Gdf3	10 out of 11	76.16774041
Psrc1	11 out of 11	76.28724016
Ms4a6b	11 out of 11	76.52190643
E2f8	11 out of 11	76.60474662
Ocstamp	10 out of 11	76.65218442
Dlgap5	11 out of 11	76.77633022
Igkv14-111	9 out of 11	76.80545569
Thy1	11 out of 11	77.39492923
Epsti1	11 out of 11	77.4154725
Kif14	11 out of 11	77.52179135
Mastl	11 out of 11	77.65293049
Ifi205	11 out of 11	77.73610248
Ska3	11 out of 11	77.7386976
Foxm1	11 out of 11	77.82560124
Kif2c	11 out of 11	77.94112211
Klrc1	11 out of 11	77.95531469
Kifc1	11 out of 11	78.13566996
Dtl	11 out of 11	78.15295137
Stil	11 out of 11	78.51474103
Cenpp	11 out of 11	78.57696961
Fanci	11 out of 11	78.82763733
Spc24	11 out of 11	78.86545199
Lck	11 out of 11	78.88445286
1190002F15Rik	11 out of 11	78.94691849
Pla1a	10 out of 11	78.9849802
Aspm	11 out of 11	79.26958139
Chit1	11 out of 11	79.32343439
Mcm10	11 out of 11	79.39330682
Cenpm	11 out of 11	79.48853358
Ifit1	11 out of 11	79.86674703
Rad51ap1	11 out of 11	79.89228193
Cd3g	11 out of 11	79.92722485
Cd6	11 out of 11	79.98070357
Ect2	11 out of 11	80.30975499
Il2rb	11 out of 11	80.36770376
Tacc3	11 out of 11	80.63730411
Trip13	11 out of 11	80.64265573
Cenpk	11 out of 11	80.76892205
Lrr1	11 out of 11	80.8613387
Ms4a6d	11 out of 11	80.87323125
Depdc1b	11 out of 11	80.93937648
A430093F15Rik	11 out of 11	81.02371382
Ckap2l	11 out of 11	81.02926989
4930547N16Rik	11 out of 11	81.04187525
Exo1	11 out of 11	81.26608283
Oasl1	11 out of 11	81.30580438
Ube2c	10 out of 11	81.53269763
Saa3	9 out of 11	81.54588828
Serpina3f	10 out of 11	81.56767124
Oas1f	11 out of 11	81.597112
D2Ertd750e	11 out of 11	81.81508491
Serpina3g	11 out of 11	81.90264905
Esco2	11 out of 11	81.91112865
Cd3d	11 out of 11	81.91378276
Depdc1a	11 out of 11	81.944157
Sgol2	11 out of 11	82.11618182
Kif18b	11 out of 11	82.33091563
Ccne1	11 out of 11	82.47770912
Rsad2	11 out of 11	82.51813613
Oas1a	11 out of 11	82.59927394
Cxcr6	11 out of 11	82.70813099
Cd72	11 out of 11	82.72545495
Racgap1	11 out of 11	82.88610111
Melk	11 out of 11	82.89278202
Cdca2	11 out of 11	82.89969794
Fignl1	11 out of 11	82.9176213
Lat	11 out of 11	82.92500363
Msr1	10 out of 11	83.03396774
Kif11	11 out of 11	83.06500599
Gtse1	11 out of 11	83.18461223
Saa1	10 out of 11	83.35409484
Ctsw	11 out of 11	83.39457906
Hist1h2ao	11 out of 11	83.46556256
Ccl8	10 out of 11	83.67593258
Fam54a	11 out of 11	84.12559384
Tcra	11 out of 11	84.29604376
Mxd3	11 out of 11	84.32050392
U07662	11 out of 11	84.59944173
Aif1	11 out of 11	84.94339205
Hist1h1d	11 out of 11	85.00547893
Asf1b	11 out of 11	85.04012293
Tk1	11 out of 11	85.11132409
Cdc20	11 out of 11	85.18212409
Neil3	11 out of 11	85.265594
Ckap2	11 out of 11	85.38195732
Ms4a4b	11 out of 11	85.40569378
Hist1h2ak	11 out of 11	85.62589838
Isg15	11 out of 11	85.87883675
Cenph	11 out of 11	85.91420975
Spc25	11 out of 11	86.11983525
Hist1h2ab	10 out of 11	86.62362174
Rad51	11 out of 11	86.6828986
Nusap1	11 out of 11	86.69932729
Hmmr	11 out of 11	86.72772077
Mx1	11 out of 11	86.83484411
Sh2d1a	11 out of 11	86.96575778
Hist1h2ai	11 out of 11	87.16284301
Fam64a	11 out of 11	87.34358645
Prc1	11 out of 11	87.48121623
Nkg7	11 out of 11	87.61624534
Ubd	10 out of 11	88.14174531
Fcgr1	11 out of 11	88.15804837
Fam26f	11 out of 11	88.20351324
Casc5	11 out of 11	88.356061
Irg1	10 out of 11	88.6647336
Cep55	11 out of 11	88.67582818
Icos	11 out of 11	88.68454972
Oas3	11 out of 11	89.0619421
Aurkb	11 out of 11	89.0884596
Sgol1	11 out of 11	89.2830727
Nuf2	11 out of 11	89.45166003
Rrm2	11 out of 11	89.51867201
Pbk	11 out of 11	89.63702442
Cd8b1	11 out of 11	89.65390558
Hist1h2af	11 out of 11	89.72275454
Spag5	11 out of 11	90.07542757
Uhrf1	11 out of 11	90.13733436
Clhc1	11 out of 11	90.23446705
M31648	11 out of 11	90.31295321
Mki67	11 out of 11	90.34933306
Zbp1	11 out of 11	90.41145954
Cenpf	11 out of 11	90.46375851
Ccl4	11 out of 11	90.48204953
Tcrb-J	11 out of 11	90.64122793
Aurka	11 out of 11	90.66445468
A_52_P318073	11 out of 11	90.69526383
Tpx2	11 out of 11	90.79799669
Ccnb2	11 out of 11	91.08088426
Ccl12	11 out of 11	91.36884511
Cxcl11	11 out of 11	91.40114751
Kif22	11 out of 11	91.46145414
Plk1	11 out of 11	91.59510961
Il12rb1	11 out of 11	91.86134829
Cenpe	11 out of 11	92.11345009
Cdk1	11 out of 11	92.36614485
Cdca5	11 out of 11	92.40001788
Ms4a7	11 out of 11	92.43170945
Kif20a	11 out of 11	92.47099794
Cd8a	11 out of 11	92.50389384
Ccna2	11 out of 11	92.87912193
Cdca8	11 out of 11	93.09761953
Ccnb1	11 out of 11	93.46640808
A_52_P36591	11 out of 11	93.67098686
Ccr5	11 out of 11	93.75942055
Irf7	11 out of 11	93.85221772
Cdca3	11 out of 11	93.85821032
Top2a	11 out of 11	94.11359922
Ska1	11 out of 11	94.5257141
Cdkn3	11 out of 11	94.78559761
Shcbp1	11 out of 11	94.88604191
Birc5	11 out of 11	94.94357458
Cxcr3	11 out of 11	95.82038591
Ifng	11 out of 11	95.99521891
Ncapg	11 out of 11	96.22519588
Ccl2	11 out of 11	96.86061319
Hist1h1b	11 out of 11	97.08789924
Ccl7	11 out of 11	98.09628079
Gzmk	11 out of 11	98.24889315
Pdcd1	11 out of 11	98.29918095
Gzmb	11 out of 11	98.63117393
Cxcl10	11 out of 11	99.46617085
Cxcl9	11 out of 11	99.78489045
